date,open,high,low,close
2017-04-05,36.055,36.365002,35.952499,36.005001
2017-04-04,35.8125,36.2225,35.7925,36.192501
2017-04-03,35.927502,36.029999,35.762501,35.924999
2017-03-31,35.93,36.067501,35.752499,35.915001
2017-03-30,36.047501,36.125,35.875,35.982498
2017-03-29,35.919998,36.122501,35.797501,36.029999
2017-03-28,35.227501,36.009998,35.154999,35.950001
2017-03-27,34.8475,35.305,34.654999,35.220001
2017-03-24,35.375,35.435001,35.087502,35.16
2017-03-23,35.314999,35.395,35.1525,35.23
2017-03-22,34.962502,35.400002,34.939999,35.355
2017-03-21,35.5275,35.700001,34.932499,34.959999
2017-03-20,35.099998,35.375,35.057499,35.365002
2017-03-17,35.25,35.25,34.9725,34.997501
2017-03-16,35.18,35.255001,35.064999,35.172501
2017-03-15,34.852501,35.1875,34.7575,35.115002
2017-03-14,34.825001,34.912498,34.709999,34.747501
2017-03-13,34.712502,34.857498,34.705002,34.799999
2017-03-10,34.8125,34.84,34.66,34.785
2017-03-09,34.685001,34.697498,34.262501,34.669998
2017-03-08,34.737499,34.950001,34.705002,34.75
2017-03-07,34.764999,34.994999,34.697498,34.880001
2017-03-06,34.842499,34.942501,34.650002,34.834999
2017-03-03,34.695,34.9575,34.647499,34.945
2017-03-02,35.0,35.07,34.689999,34.740002
2017-03-01,34.4725,35.037498,34.400002,34.947498
2017-02-28,34.27,34.360001,34.174999,34.247501
2017-02-27,34.285,34.360001,34.07,34.232498
2017-02-24,33.977501,34.165001,33.82,34.165001
2017-02-23,34.345001,34.369999,34.075001,34.1325
2017-02-22,34.107498,34.279999,34.0275,34.2775
2017-02-21,34.057499,34.1875,33.994999,34.174999
2017-02-17,33.775002,33.9575,33.775002,33.93
2017-02-16,33.9175,33.974998,33.709999,33.837502
2017-02-15,33.880001,34.067501,33.654999,33.877499
2017-02-14,33.3675,33.772499,33.3125,33.755001
2017-02-13,33.27,33.455002,33.1875,33.322498
2017-02-10,33.115002,33.235001,33.012501,33.029999
2017-02-09,32.912498,33.112499,32.779999,33.105
2017-02-08,32.837502,33.055,32.805,33.009998
2017-02-07,32.634998,33.022499,32.612499,32.8825
2017-02-06,32.282501,32.625,32.224998,32.572498
2017-02-03,32.077499,32.297501,32.040001,32.27
2017-02-02,31.995001,32.3475,31.945,32.1325
2017-02-01,31.7575,32.622501,31.752501,32.1875
2017-01-31,30.2875,30.3475,30.155001,30.3375
2017-01-30,30.2325,30.407499,30.165001,30.407499
2017-01-27,30.535,30.5875,30.4,30.487499
2017-01-26,30.4175,30.610001,30.4,30.485001
2017-01-25,30.105,30.525,30.07,30.469999
2017-01-24,29.887501,30.025,29.875,29.9925
2017-01-23,30.0,30.202499,29.942499,30.02
2017-01-20,30.112499,30.112499,29.932501,30.0
2017-01-19,29.85,30.022499,29.842501,29.945
2017-01-18,30.0,30.125,29.9275,29.997499
2017-01-17,29.584999,30.059999,29.555,30.0
2017-01-13,29.7775,29.905001,29.702499,29.76
2017-01-12,29.725,29.825001,29.5525,29.8125
2017-01-11,29.684999,29.9825,29.65,29.9375
2017-01-10,29.692499,29.844999,29.575001,29.7775
2017-01-09,29.487499,29.8575,29.485001,29.747499
2017-01-06,29.195,29.540001,29.1175,29.477501
2017-01-05,28.98,29.215,28.952499,29.1525
2017-01-04,28.9625,29.127501,28.9375,29.004999
2017-01-03,28.950001,29.0825,28.690001,29.0375
2016-12-30,29.1625,29.299999,28.8575,28.955
2016-12-29,29.112499,29.2775,29.1,29.182501
2016-12-28,29.379999,29.504999,29.049999,29.190001
2016-12-27,29.129999,29.450001,29.122499,29.315001
2016-12-23,28.897499,29.129999,28.897499,29.129999
2016-12-22,29.0875,29.127501,28.91,29.0725
2016-12-21,29.200001,29.35,29.195,29.264999
2016-12-20,29.184999,29.375,29.17,29.237499
2016-12-19,28.950001,29.344999,28.9375,29.16
2016-12-16,29.1175,29.125,28.9125,28.9925
2016-12-15,28.844999,29.182501,28.807501,28.955
2016-12-14,28.76,29.049999,28.745001,28.797501
2016-12-13,28.459999,28.98,28.4375,28.797501
2016-12-12,28.3225,28.75,28.122499,28.325001
2016-12-09,28.077499,28.674999,28.077499,28.487499
2016-12-08,27.715,28.1075,27.65,28.030001
2016-12-07,27.315001,27.797501,27.290001,27.7575
2016-12-06,27.375,27.59,27.297501,27.487499
2016-12-05,27.5,27.5075,27.0625,27.2775
2016-12-02,27.2925,27.522499,27.2125,27.475
2016-12-01,27.592501,27.735001,27.2575,27.372499
2016-11-30,27.9,28.049999,27.567499,27.629999
2016-11-29,27.695,28.0075,27.5175,27.865
2016-11-28,27.8575,28.1175,27.8475,27.8925
2016-11-25,27.782499,27.967501,27.737499,27.9475
2016-11-23,27.84,27.877501,27.5825,27.807501
2016-11-22,27.987499,28.105,27.85,27.950001
2016-11-21,27.530001,27.997499,27.502501,27.932501
2016-11-18,27.43,27.635,27.415001,27.514999
2016-11-17,27.452499,27.5875,27.2075,27.487499
2016-11-16,26.674999,27.557501,26.65,27.497499
2016-11-15,26.6425,26.92,26.540001,26.7775
2016-11-14,26.9275,26.952499,26.02,26.4275
2016-11-11,26.780001,27.217501,26.637501,27.1075
2016-11-10,27.772499,27.772499,26.4575,26.9475
2016-11-09,27.469999,27.83,27.012501,27.719999
2016-11-08,27.577499,27.93,27.424999,27.764999
2016-11-07,27.52,27.627501,27.365,27.602501
2016-11-04,27.1325,27.5625,27.0275,27.209999
2016-11-03,27.745001,27.865,27.387501,27.4575
2016-11-02,27.85,28.0875,27.807501,27.897499
2016-11-01,28.365,28.442499,27.6325,27.872499
2016-10-31,28.4125,28.557501,28.299999,28.385
2016-10-28,28.467501,28.8025,28.362499,28.43
2016-10-27,28.8475,28.965,28.525,28.620001
2016-10-26,28.577499,28.924999,28.327499,28.897499
2016-10-25,29.487499,29.59,29.327499,29.5625
2016-10-24,29.275,29.434999,29.25,29.4125
2016-10-21,29.202499,29.227501,29.07,29.15
2016-10-20,29.215,29.344999,29.0825,29.264999
2016-10-19,29.3125,29.440001,28.450001,29.280001
2016-10-18,29.545,29.5525,29.362499,29.3675
2016-10-17,29.3325,29.459999,29.195,29.387501
2016-10-14,29.469999,29.5425,29.282499,29.407499
2016-10-13,29.1975,29.360001,28.93,29.245001
2016-10-12,29.3375,29.495001,29.1875,29.334999
2016-10-11,29.424999,29.672501,29.049999,29.075001
2016-10-10,28.754999,29.1875,28.68,29.012501
2016-10-07,28.577499,28.639999,28.377501,28.514999
2016-10-06,28.424999,28.584999,28.282499,28.4725
2016-10-05,28.35,28.415001,28.172501,28.262501
2016-10-04,28.264999,28.577499,28.157499,28.25
2016-10-03,28.1775,28.262501,28.07,28.129999
2016-09-30,28.115,28.342501,27.950001,28.262501
2016-09-29,28.290001,28.450001,27.950001,28.045
2016-09-28,28.422501,28.66,28.3575,28.487499
2016-09-27,28.25,28.295,28.084999,28.272499
2016-09-26,27.91,28.3475,27.887501,28.219999
2016-09-23,28.605,28.6975,27.887501,28.1775
2016-09-22,28.5875,28.735001,28.5,28.655001
2016-09-21,28.4625,28.497499,28.110001,28.387501
2016-09-20,28.262501,28.530001,28.127501,28.3925
2016-09-19,28.797501,29.045,28.3125,28.395
2016-09-16,28.780001,29.032499,28.51,28.73
2016-09-15,28.465,28.932501,28.372499,28.8925
2016-09-14,27.182501,28.2575,27.15,27.942499
2016-09-13,26.877501,27.1975,26.809999,26.987499
2016-09-12,25.6625,26.43,25.6325,26.360001
2016-09-09,26.16,26.43,25.782499,25.782499
2016-09-08,26.8125,26.817499,26.309999,26.379999
2016-09-07,26.9575,27.190001,26.7675,27.09
2016-09-06,26.975,27.075001,26.877501,26.924999
2016-09-02,26.924999,27.0,26.705,26.932501
2016-09-01,26.535,26.700001,26.405001,26.682501
2016-08-31,26.415001,26.6425,26.41,26.525
2016-08-30,26.450001,26.625,26.375,26.5
2016-08-29,26.655001,26.860001,26.5725,26.705
2016-08-26,26.852501,26.987499,26.577499,26.735001
2016-08-25,26.8475,26.969999,26.67,26.8925
2016-08-24,27.1425,27.1875,26.92,27.0075
2016-08-23,27.147499,27.33,27.1325,27.2125
2016-08-22,27.215,27.275,26.9625,27.127501
2016-08-19,27.192499,27.422501,27.09,27.34
2016-08-18,27.307501,27.4,27.254999,27.27
2016-08-17,27.275,27.342501,27.084999,27.305
2016-08-16,27.407499,27.557501,27.3025,27.344999
2016-08-15,27.035,27.385,27.02,27.370001
2016-08-12,26.945,27.110001,26.945,27.045
2016-08-11,27.129999,27.2325,26.9625,26.9825
2016-08-10,27.1775,27.225,26.940001,27.0
2016-08-09,27.057501,27.235001,27.002501,27.202499
2016-08-08,26.879999,27.092501,26.790001,27.092501
2016-08-05,26.567499,26.9125,26.545,26.870001
2016-08-04,26.395,26.5,26.32,26.467501
2016-08-03,26.202499,26.459999,26.192499,26.4475
2016-08-02,26.512501,26.5175,26.0,26.120001
2016-08-01,26.102501,26.5375,26.102501,26.512501
2016-07-29,26.047501,26.137501,25.92,26.0525
2016-07-28,25.7075,26.112499,25.705,26.084999
2016-07-27,26.067499,26.0875,25.6875,25.737499
2016-07-26,24.205,24.4925,24.105,24.1675
2016-07-25,24.5625,24.709999,24.23,24.334999
2016-07-22,24.815001,24.825001,24.577499,24.665001
2016-07-21,24.9575,25.25,24.782499,24.8575
2016-07-20,25.0,25.115,24.934999,24.99
2016-07-19,24.889999,25.0,24.834999,24.967501
2016-07-18,24.674999,25.032499,24.65,24.9575
2016-07-15,24.73,24.825001,24.625,24.695
2016-07-14,24.3475,24.747499,24.33,24.6975
2016-07-13,24.352501,24.4175,24.209999,24.217501
2016-07-12,24.2925,24.424999,24.280001,24.355
2016-07-11,24.1875,24.4125,24.182501,24.245001
2016-07-08,24.122499,24.2225,24.012501,24.17
2016-07-07,23.924999,24.125,23.905001,23.985001
2016-07-06,23.65,23.915001,23.592501,23.8825
2016-07-05,23.8475,23.85,23.615,23.747499
2016-07-01,23.872499,24.1175,23.8325,23.9725
2016-06-30,23.610001,23.942499,23.575001,23.9
2016-06-29,23.4925,23.637501,23.407499,23.6
2016-06-28,23.225,23.415001,23.035,23.397499
